x	y1	y2	y3	y4
1.000000000000e-01	2.716704729207e+01	2.729815448324e+00	5.229882825857e-01	4.816092304303e-01
1.133333333333e-01	2.642029768470e+01	2.652291027657e+00	4.751594126696e-01	4.298926265838e-01
1.266666666667e-01	2.569135248899e+01	2.577459729889e+00	4.376501341993e-01	3.891990474824e-01
1.400000000000e-01	2.498020148176e+01	2.504971171104e+00	4.073611344352e-01	3.563841611235e-01
1.533333333333e-01	2.428683890490e+01	2.434627563169e+00	3.822989443453e-01	3.293976898223e-01
1.666666666667e-01	2.361126132080e+01	2.366310640063e+00	3.611312857089e-01	3.068458180424e-01
1.800000000000e-01	2.295346657728e+01	2.299946271632e+00	3.429395034623e-01	2.877480848655e-01
1.933333333333e-01	2.231345327250e+01	2.235486130051e+00	3.270733928206e-01	2.713948729312e-01
2.066666666667e-01	2.169122046233e+01	2.172897644208e+00	3.130623941283e-01	2.572600639413e-01
2.200000000000e-01	2.108676749249e+01	2.112158229294e+00	3.005593267356e-01	2.449454573623e-01
2.333333333333e-01	2.050009389822e+01	2.053251835648e+00	2.893036646107e-01	2.341442475949e-01
2.466666666667e-01	1.993119934223e+01	1.996166811368e+00	2.790969473177e-01	2.246163488038e-01
2.600000000000e-01	1.938008357513e+01	1.940894537565e+00	2.697859463828e-01	2.161713148758e-01
2.733333333333e-01	1.884674640941e+01	1.887428533193e+00	2.612509130559e-01	2.086562615215e-01
2.866666666667e-01	1.833118770207e+01	1.835763853696e+00	2.533972293074e-01	2.019471623901e-01
3.000000000000e-01	1.783340734262e+01	1.785896678303e+00	2.461493830962e-01	1.959424700021e-01
3.133333333333e-01	1.735340524474e+01	1.737824021315e+00	2.394465592030e-01	1.905583695265e-01
3.266666666667e-01	1.689118134032e+01	1.691543526579e+00	2.332393711680e-01	1.857251994416e-01
3.400000000000e-01	1.644673557518e+01	1.647053318897e+00	2.274874112120e-01	1.813847193800e-01
3.533333333333e-01	1.602006790587e+01	1.604351895059e+00	2.221573946650e-01	1.774880020557e-01
3.666666666667e-01	1.561117829738e+01	1.563438042929e+00	2.172217421769e-01	1.739937911813e-01
3.800000000000e-01	1.522006672135e+01	1.524310780697e+00	2.126574883909e-01	1.708672117775e-01
3.933333333333e-01	1.484673315475e+01	1.486969310862e+00	2.084454371141e-01	1.680787502291e-01
4.066666666667e-01	1.449117757887e+01	1.451412985139e+00	2.045695049440e-01	1.656034432816e-01
4.200000000000e-01	1.415339997853e+01	1.417641277607e+00	2.010162108409e-01	1.634202308144e-01
4.333333333333e-01	1.383340034150e+01	1.385653764191e+00	1.977742802717e-01	1.615114385717e-01
4.466666666667e-01	1.353117865805e+01	1.355450107133e+00	1.948343406222e-01	1.598623653821e-01
4.600000000000e-01	1.324673492060e+01	1.327030043474e+00	1.921886905017e-01	1.584609556289e-01
4.733333333333e-01	1.298006912350e+01	1.300393376884e+00	1.898311299771e-01	1.572975424540e-01
4.866666666667e-01	1.273118126288e+01	1.275539972390e+00	1.877568421130e-01	1.563646508255e-01
5.000000000000e-01	1.250007133656e+01	1.252469753705e+00	1.859623187797e-01	1.556568524827e-01
5.133333333333e-01	1.228673934408e+01	1.231182703009e+00	1.844453257615e-01	1.551706671092e-01
5.266666666667e-01	1.209118528668e+01	1.211678863134e+00	1.832049039249e-01	1.549045060658e-01
5.400000000000e-01	1.191340916754e+01	1.193958342231e+00	1.822414047328e-01	1.548586567643e-01
5.533333333333e-01	1.175341099192e+01	1.178021321060e+00	1.815565598425e-01	1.550353074018e-01
5.666666666667e-01	1.161119076749e+01	1.163868063190e+00	1.811535860006e-01	1.554386134103e-01
5.800000000000e-01	1.148674850469e+01	1.151498928505e+00	1.810373280628e-01	1.560748087173e-01
5.933333333333e-01	1.138008421729e+01	1.140914390578e+00	1.812144448383e-01	1.569523668709e-01
6.066666666667e-01	1.129119792295e+01	1.132115058699e+00	1.816936447237e-01	1.580822194083e-01
6.200000000000e-01	1.122008964412e+01	1.125101705619e+00	1.824859809364e-01	1.594780417139e-01
6.333333333333e-01	1.116675940899e+01	1.119875302491e+00	1.836052198129e-01	1.611566202581e-01
6.466666666667e-01	1.113120725278e+01	1.116437063053e+00	1.850683004429e-01	1.631383198716e-01
6.600000000000e-01	1.111343321942e+01	1.114788499887e+00	1.868959103159e-01	1.654476760374e-01
6.733333333333e-01	1.111343736361e+01	1.114931496764e+00	1.891132103498e-01	1.681141457531e-01
6.866666666667e-01	1.113121975358e+01	1.116868402718e+00	1.917507546184e-01	1.711730622904e-01
7.000000000000e-01	1.116678047473e+01	1.120602155935e+00	1.948456667575e-01	1.746668556013e-01
7.133333333333e-01	1.122011963439e+01	1.126136449174e+00	1.984431586108e-01	1.786466233610e-01
7.266666666667e-01	1.129123736843e+01	1.133475953878e+00	2.025985105495e-01	1.831741710366e-01
7.400000000000e-01	1.138013385023e+01	1.142626628549e+00	2.073796823435e-01	1.883246881485e-01
7.533333333333e-01	1.148680930331e+01	1.153596150148e+00	2.128707968708e-01	1.941903003536e-01
7.666666666667e-01	1.161126401930e+01	1.166394528447e+00	2.191768500042e-01	2.008848466908e-01
7.800000000000e-01	1.175349838412e+01	1.181034997996e+00	2.264301714300e-01	2.085504008443e-01
7.933333333333e-01	1.191351291678e+01	1.197535341024e+00	2.347994317762e-01	2.173663232057e-01
8.066666666667e-01	1.209130832847e+01	1.215919896399e+00	2.445024294320e-01	2.275620647149e-01
8.200000000000e-01	1.228688561488e+01	1.236222692458e+00	2.558246194415e-01	2.394356671020e-01
8.333333333333e-01	1.250024620497e+01	1.258492481442e+00	2.691465989966e-01	2.533811488003e-01
8.466666666667e-01	1.273139220911e+01	1.282801112481e+00	2.849859932019e-01	2.699301844935e-01
8.600000000000e-01	1.298032685030e+01	1.309258020396e+00	3.040633197009e-01	2.898176066729e-01
8.733333333333e-01	1.324705524976e+01	1.338036485656e+00	3.274094548401e-01	3.140882815094e-01
8.866666666667e-01	1.353158594127e+01	1.369423908306e+00	3.565488720994e-01	3.442794311714e-01
9.000000000000e-01	1.383393399675e+01	1.403924602633e+00	3.938292076531e-01	3.827488182742e-01
