x_0	f(x)
1.000000000000e-01	5.356741280374e-02
2.333333333333e-01	1.372955782085e-01
3.666666666667e-01	4.319315584383e-01
5.000000000000e-01	5.673304267168e-01
6.333333333333e-01	4.483726303106e-01
7.666666666667e-01	1.865116162740e-01
9.000000000000e-01	1.072286307051e-02
