x	y1	y2	y3	y4
3.181818181818e-01	2.222302228945e+01	2.230208687233e+00	2.914479365562e-01	1.898763040349e-01
3.262626262626e-01	2.222299809443e+01	2.229967581881e+00	2.895971811862e-01	1.870230960660e-01
3.343434343434e-01	2.222297576454e+01	2.229745039753e+00	2.878785393417e-01	1.843506564257e-01
3.424242424242e-01	2.222295514194e+01	2.229539493162e+00	2.862821382473e-01	1.818476664424e-01
3.505050505051e-01	2.222293608698e+01	2.229349554689e+00	2.847991364188e-01	1.795039253498e-01
3.585858585859e-01	2.222291847584e+01	2.229173993894e+00	2.834216049706e-01	1.773102289075e-01
3.666666666667e-01	2.222290219854e+01	2.229011717561e+00	2.821424252652e-01	1.752582644147e-01
3.747474747475e-01	2.222288715722e+01	2.228861752900e+00	2.809552004314e-01	1.733405196731e-01
3.828282828283e-01	2.222287326470e+01	2.228723233205e+00	2.798541787025e-01	1.715502038715e-01
3.909090909091e-01	2.222286044328e+01	2.228595385586e+00	2.788341868671e-01	1.698811787013e-01
3.989898989899e-01	2.222284862361e+01	2.228477520443e+00	2.778905724067e-01	1.683278982926e-01
4.070707070707e-01	2.222283774384e+01	2.228369022421e+00	2.770191531259e-01	1.668853567863e-01
4.151515151515e-01	2.222282774878e+01	2.228269342621e+00	2.762161732724e-01	1.655490425474e-01
4.232323232323e-01	2.222281858929e+01	2.228177991890e+00	2.754782653017e-01	1.643148981825e-01
4.313131313131e-01	2.222281022162e+01	2.228094535033e+00	2.748024165755e-01	1.631792856549e-01
4.393939393939e-01	2.222280260696e+01	2.228018585829e+00	2.741859403926e-01	1.621389558993e-01
4.474747474747e-01	2.222279571099e+01	2.227949802732e+00	2.736264508459e-01	1.611910224351e-01
4.555555555556e-01	2.222278950352e+01	2.227887885187e+00	2.731218410773e-01	1.603329385516e-01
4.636363636364e-01	2.222278395816e+01	2.227832570475e+00	2.726702645723e-01	1.595624777103e-01
4.717171717172e-01	2.222277905204e+01	2.227783631032e+00	2.722701191923e-01	1.588777168645e-01
4.797979797980e-01	2.222277476560e+01	2.227740872187e+00	2.719200336948e-01	1.582770224502e-01
4.878787878788e-01	2.222277108241e+01	2.227704130291e+00	2.716188565362e-01	1.577590388445e-01
4.959595959596e-01	2.222276798898e+01	2.227673271184e+00	2.713656467894e-01	1.573226791296e-01
5.040404040404e-01	2.222276547468e+01	2.227648188993e+00	2.711596670475e-01	1.569671180357e-01
5.121212121212e-01	2.222276353163e+01	2.227628805228e+00	2.710003782143e-01	1.566917869686e-01
5.202020202020e-01	2.222276215462e+01	2.227615068169e+00	2.708874361137e-01	1.564963710613e-01
5.282828282828e-01	2.222276134111e+01	2.227606952529e+00	2.708206898800e-01	1.563808082157e-01
5.363636363636e-01	2.222276109120e+01	2.227604459397e+00	2.708001821182e-01	1.563452901317e-01
5.444444444444e-01	2.222276140766e+01	2.227607616452e+00	2.708261508518e-01	1.563902653502e-01
5.525252525253e-01	2.222276229599e+01	2.227616478466e+00	2.708990333049e-01	1.565164443650e-01
5.606060606061e-01	2.222276376448e+01	2.227631128099e+00	2.710194715968e-01	1.567248068932e-01
5.686868686869e-01	2.222276582433e+01	2.227651677000e+00	2.711883204558e-01	1.570166114230e-01
5.767676767677e-01	2.222276848980e+01	2.227678267257e+00	2.714066571012e-01	1.573934071998e-01
5.848484848485e-01	2.222277177839e+01	2.227711073198e+00	2.716757934745e-01	1.578570488484e-01
5.929292929293e-01	2.222277571106e+01	2.227750303609e+00	2.719972910530e-01	1.584097138792e-01
6.010101010101e-01	2.222278031249e+01	2.227796204395e+00	2.723729785240e-01	1.590539233756e-01
6.090909090909e-01	2.222278561141e+01	2.227849061763e+00	2.728049726626e-01	1.597925662244e-01
6.171717171717e-01	2.222279164099e+01	2.227909205975e+00	2.732957028224e-01	1.606289273210e-01
6.252525252525e-01	2.222279843926e+01	2.227977015787e+00	2.738479395327e-01	1.615667202657e-01
6.333333333333e-01	2.222280604963e+01	2.228052923650e+00	2.744648277930e-01	1.626101251661e-01
6.414141414141e-01	2.222281452155e+01	2.228137421826e+00	2.751499257726e-01	1.637638322824e-01
6.494949494949e-01	2.222282391120e+01	2.228231069562e+00	2.759072497655e-01	1.650330923915e-01
6.575757575758e-01	2.222283428232e+01	2.228334501514e+00	2.767413264186e-01	1.664237749212e-01
6.656565656566e-01	2.222284570725e+01	2.228448437656e+00	2.776572534626e-01	1.679424351124e-01
6.737373737374e-01	2.222285826807e+01	2.228573694959e+00	2.786607704264e-01	1.695963917238e-01
6.818181818182e-01	2.222287205802e+01	2.228711201192e+00	2.797583411283e-01	1.713938171055e-01
6.898989898990e-01	2.222288718313e+01	2.228862011271e+00	2.809572501236e-01	1.733438418523e-01
6.979797979798e-01	2.222290376418e+01	2.229027326702e+00	2.822657157670e-01	1.754566767283e-01
7.060606060606e-01	2.222292193905e+01	2.229208518796e+00	2.836930231461e-01	1.777437551446e-01
7.141414141414e-01	2.222294186552e+01	2.229407156474e+00	2.852496808937e-01	1.802179002237e-01
7.222222222222e-01	2.222296372464e+01	2.229625039767e+00	2.869476068329e-01	1.828935214223e-01
7.303030303030e-01	2.222298772486e+01	2.229864240319e+00	2.888003486192e-01	1.857868468802e-01
7.383838383838e-01	2.222301410693e+01	2.230127150656e+00	2.908233470778e-01	1.889161991906e-01
7.464646464646e-01	2.222304315009e+01	2.230416544435e+00	2.930342519243e-01	1.923023242500e-01
7.545454545455e-01	2.222307517945e+01	2.230735650548e+00	2.954533021276e-01	1.959687853951e-01
