x	y1	y2	y3	y4
4.333333333333e-01	1.383340839711e+01	1.385796095618e+00	1.982637324036e-01	1.615199885602e-01
4.466666666667e-01	1.353118309722e+01	1.355529302107e+00	1.951029485338e-01	1.598669322538e-01
4.600000000000e-01	1.324673664297e+01	1.327060979885e+00	1.922918240022e-01	1.584626650069e-01
4.733333333333e-01	1.298006893954e+01	1.300390059677e+00	1.898202959254e-01	1.572973670926e-01
4.866666666667e-01	1.273117993284e+01	1.275515957859e+00	1.876802395848e-01	1.563634376440e-01
5.000000000000e-01	1.250006960530e+01	1.252438540482e+00	1.858653569010e-01	1.556553468349e-01
5.133333333333e-01	1.228673797411e+01	1.231158105784e+00	1.843711156574e-01	1.551695347465e-01
5.266666666667e-01	1.209118509157e+01	1.211675383851e+00	1.831947349461e-01	1.549043532331e-01
5.400000000000e-01	1.191341104776e+01	1.193991553068e+00	1.823352137834e-01	1.548600488545e-01
5.533333333333e-01	1.175341597542e+01	1.178108273889e+00	1.817934012832e-01	1.550387865845e-01
5.666666666667e-01	1.161120005770e+01	1.164027741393e+00	1.815721082888e-01	1.554447156469e-01
5.800000000000e-01	1.148676353914e+01	1.151752759077e+00	1.816762620298e-01	1.560840805738e-01
5.933333333333e-01	1.138010674094e+01	1.141286837497e+00	1.821131072988e-01	1.569653825482e-01
6.066666666667e-01	1.129123008174e+01	1.132634322723e+00	1.828924599508e-01	1.580995984192e-01
6.200000000000e-01	1.122013410566e+01	1.125800561238e+00	1.840270213551e-01	1.595004676474e-01
6.333333333333e-01	1.116681952007e+01	1.120792110027e+00	1.855327659947e-01	1.611848610880e-01
6.466666666667e-01	1.113128724653e+01	1.117617003307e+00	1.874294189834e-01	1.631732502676e-01
6.600000000000e-01	1.111353848955e+01	1.116285090853e+00	1.897410462853e-01	1.654903021311e-01
6.733333333333e-01	1.111357482962e+01	1.116808467517e+00	1.924967884670e-01	1.681656327749e-01
6.866666666667e-01	1.113139834936e+01	1.119202019732e+00	1.957317798127e-01	1.712347654117e-01
7.000000000000e-01	1.116701180526e+01	1.123484123209e+00	1.994883099295e-01	1.747403541595e-01
7.133333333333e-01	1.122041886180e+01	1.129677537748e+00	2.038173066658e-01	1.787337583785e-01
7.266666666667e-01	1.129162441154e+01	1.137810561600e+00	2.087802505003e-01	1.832770855134e-01
7.400000000000e-01	1.138063501399e+01	1.147918532022e+00	2.144516766611e-01	1.884458689381e-01
7.533333333333e-01	1.148745949882e+01	1.160045794918e+00	2.209224903955e-01	1.943326194521e-01
7.666666666667e-01	1.161210979804e+01	1.174248322944e+00	2.283044266081e-01	2.010515983648e-01
7.800000000000e-01	1.175460209988e+01	1.190597252115e+00	2.367361503355e-01	2.087453291236e-01
7.933333333333e-01	1.191495846124e+01	1.209183757841e+00	2.463917583455e-01	2.175936318101e-01
8.066666666667e-01	1.209320908819e+01	1.230125949880e+00	2.574928733474e-01	2.278263985342e-01
8.200000000000e-01	1.228939562165e+01	1.253578922167e+00	2.703262454108e-01	2.397420511504e-01
8.333333333333e-01	1.250357600060e+01	1.279749921197e+00	2.852700230741e-01	2.537348676827e-01
8.466666666667e-01	1.273583193183e+01	1.308922139690e+00	3.028340819358e-01	2.703365837608e-01
8.600000000000e-01	1.298628091327e+01	1.341493608314e+00	3.237239223538e-01	2.902817980677e-01
8.733333333333e-01	1.325509667009e+01	1.378043578617e+00	3.489456495193e-01	3.146147373907e-01
8.866666666667e-01	1.354254600576e+01	1.419451205010e+00	3.799859643158e-01	3.448714569661e-01
9.000000000000e-01	1.384905954813e+01	1.467119130168e+00	4.191371316125e-01	3.834078867508e-01
