x	y1	y2
6.826071834272e+03	-1.716509474291e+01	-1.593535471300e+02
7.232633896484e+03	-1.796565526815e+01	-1.626457276562e+02
7.663410868007e+03	-1.879032964139e+01	-1.660236742271e+02
8.119844993184e+03	-1.964013195500e+01	-1.694818754413e+02
8.603464416685e+03	-2.051599245153e+01	-1.730141848445e+02
9.115888299751e+03	-2.141874397231e+01	-1.766138889916e+02
9.658832241159e+03	-2.234911005099e+01	-1.802737904418e+02
1.023411402105e+04	-2.330769507507e+01	-1.839863036756e+02
1.084365968690e+04	-2.429497687215e+01	-1.877435613950e+02
1.148951000187e+04	-2.531130199744e+01	-1.915375282513e+02
1.217382727740e+04	-2.635688391101e+01	-1.953601187393e+02
1.289890261253e+04	-2.743180413907e+01	-1.992033158069e+02
1.366716356462e+04	-2.853601641704e+01	-2.030592866458e+02
1.448118227675e+04	-2.966935371419e+01	-2.069204921535e+02
1.534368408930e+04	-3.083153794140e+01	-2.107797866840e+02
1.625755666444e+04	-3.202219204792e+01	-2.146305049625e+02
1.722585965399e+04	-3.324085412217e+01	-2.184665334056e+02
1.825183494319e+04	-3.448699303117e+01	-2.222823635993e+02
1.933891750455e+04	-3.576002506786e+01	-2.260731263013e+02
2.049074689816e+04	-3.705933103021e+01	-2.298346050575e+02
2.171117945695e+04	-3.838427313553e+01	-2.335632292987e+02
2.300430119773e+04	-3.973421117896e+01	-2.372560475833e+02
2.437444150122e+04	-4.110851737740e+01	-2.409106824236e+02
2.582618760683e+04	-4.250658939607e+01	-2.445252688381e+02
2.736439997075e+04	-4.392786113140e+01	-2.480983793730e+02
2.899422853883e+04	-4.537181091584e+01	-2.516289388231e+02
3.072112998862e+04	-4.683796691292e+01	-2.551161322250e+02
3.255088599835e+04	-4.832590958017e+01	-2.585593099151e+02
3.448962260406e+04	-4.983527119072e+01	-2.619578935206e+02
3.654383070957e+04	-5.136573251726e+01	-2.653112867000e+02
3.872038781813e+04	-5.291701689412e+01	-2.686187942619e+02
4.102658105827e+04	-5.448888198023e+01	-2.718795529679e+02
4.347013158125e+04	-5.608110964501e+01	-2.750924768577e+02
4.605922041145e+04	-5.769349448562e+01	-2.782562193258e+02
4.880251583654e+04	-5.932583155238e+01	-2.813691534346e+02
5.170920242897e+04	-6.097790390216e+01	-2.844293710851e+02
5.478901179594e+04	-6.264947061193e+01	-2.874347007274e+02
5.805225516095e+04	-6.434025586130e+01	-2.903827423240e+02
6.150985788581e+04	-6.604993963139e+01	-2.932709173621e+02
6.517339604882e+04	-6.777815047021e+01	-2.960965309010e+02
6.905513520162e+04	-6.952446064673e+01	-2.988568420356e+02
7.316807143427e+04	-7.128838386688e+01	-3.015491387901e+02
7.752597488629e+04	-7.306937556766e+01	-3.041708133811e+02
8.214343584919e+04	-7.486683565318e+01	-3.067194339961e+02
8.703591361485e+04	-7.668011340259e+01	-3.091928097064e+02
9.221978823334e+04	-7.850851417514e+01	-3.115890458029e+02
9.771241535347e+04	-8.035130746821e+01	-3.139065876526e+02
1.035321843296e+05	-8.220773585363e+01	-3.161442520220e+02
1.096985797892e+05	-8.407702432308e+01	-3.183012456370e+02
1.162322468680e+05	-8.595838961041e+01	-3.203771714786e+02
1.231550603293e+05	-8.785104911886e+01	-3.223720238950e+02
1.304901978014e+05	-8.975422915577e+01	-3.242861740354e+02
1.382622173765e+05	-9.166717225859e+01	-3.261203473625e+02
1.464971398307e+05	-9.358914347490e+01	-3.278755950968e+02
1.552225357427e+05	-9.551943553220e+01	-3.295532614151e+02
1.644676177995e+05	-9.745737289404e+01	-3.311549480904e+02
1.742633386010e+05	-9.940231474850e+01	-3.326824780635e+02
1.846424942896e+05	-1.013536570104e+02	-3.341378591928e+02
1.956398343517e+05	-1.033108334425e+02	-3.355232491853e+02
2.072921779595e+05	-1.052733160130e+02	-3.368409224590e+02
2.196385372417e+05	-1.072406146116e+02	-3.380932394698e+02
