x	y1	y2
2.327202478960e+05	-5.989139554616e+01	-2.492826188334e+02
2.465811075823e+05	-6.136449055305e+01	-2.504115124121e+02
2.612675225563e+05	-6.284114877475e+01	-2.514823834034e+02
2.768286630392e+05	-6.432102011564e+01	-2.524976873665e+02
2.933166278390e+05	-6.580378521786e+01	-2.534598560472e+02
3.107866187782e+05	-6.728915349220e+01	-2.543712838157e+02
3.292971255097e+05	-6.877686112134e+01	-2.552343164971e+02
3.489101213407e+05	-7.026666907701e+01	-2.560512423605e+02
3.696912707195e+05	-7.175836118282e+01	-2.568242850319e+02
3.917101490809e+05	-7.325174224686e+01	-2.575555980956e+02
4.150404757850e+05	-7.474663628086e+01	-2.582472611658e+02
4.397603609303e+05	-7.624288481727e+01	-2.589012772214e+02
4.659525668665e+05	-7.774034533105e+01	-2.595195710160e+02
4.937047852839e+05	-7.923888976922e+01	-2.601039883926e+02
5.231099308056e+05	-8.073840318838e+01	-2.606562963526e+02
5.542664520663e+05	-8.223878249837e+01	-2.611781837439e+02
5.872786613189e+05	-8.373993530859e+01	-2.616712624514e+02
6.222570836730e+05	-8.524177887243e+01	-2.621370689902e+02
6.593188271334e+05	-8.674423912444e+01	-2.625770664117e+02
6.985879746785e+05	-8.824724980465e+01	-2.629926464511e+02
7.401959996916e+05	-8.975075166384e+01	-2.633851318505e+02
7.842822061338e+05	-9.125469174413e+01	-2.637557788077e+02
8.309941949353e+05	-9.275902272863e+01	-2.641057795034e+02
8.804883581643e+05	-9.426370235475e+01	-2.644362646729e+02
9.329304026285e+05	-9.576869288556e+01	-2.647483061903e+02
9.884959046626e+05	-9.727396063413e+01	-2.650429196419e+02
1.047370897959e+06	-9.877947553601e+01	-2.653210668687e+02
1.109752496412e+06	-1.002852107654e+02	-2.655836584622e+02
1.175849554052e+06	-1.017911423907e+02	-2.658315562024e+02
1.245883364295e+06	-1.032972490658e+02	-2.660655754272e+02
1.320088400831e+06	-1.048035117540e+02	-2.662864873276e+02
1.398713102647e+06	-1.063099134798e+02	-2.664950211631e+02
1.482020705799e+06	-1.078164391080e+02	-2.666918663948e+02
1.570290124729e+06	-1.093230751454e+02	-2.668776747330e+02
1.663816886076e+06	-1.108298095639e+02	-2.670530621007e+02
1.762914118096e+06	-1.123366316423e+02	-2.672186105106e+02
1.867913599021e+06	-1.138435318250e+02	-2.673748698589e+02
1.979166867854e+06	-1.153505015957e+02	-2.675223596349e+02
2.097046401323e+06	-1.168575333653e+02	-2.676615705507e+02
2.221946860940e+06	-1.183646203705e+02	-2.677929660915e+02
2.354286414322e+06	-1.198717565852e+02	-2.679169839890e+02
2.494508135230e+06	-1.213789366394e+02	-2.680340376217e+02
2.643081486974e+06	-1.228861557488e+02	-2.681445173435e+02
2.800503894184e+06	-1.243934096504e+02	-2.682487917443e+02
2.967302408189e+06	-1.259006945463e+02	-2.683472088451e+02
3.144035471592e+06	-1.274080070526e+02	-2.684400972302e+02
3.331294787935e+06	-1.289153441548e+02	-2.685277671195e+02
3.529707302731e+06	-1.304227031671e+02	-2.686105113842e+02
3.739937302479e+06	-1.319300816970e+02	-2.686886065079e+02
3.962688638701e+06	-1.334374776130e+02	-2.687623134952e+02
4.198707084444e+06	-1.349448890163e+02	-2.688318787326e+02
4.448782831128e+06	-1.364523142154e+02	-2.688975348010e+02
4.713753134117e+06	-1.379597517035e+02	-2.689595012451e+02
4.994505115855e+06	-1.394672001382e+02	-2.690179853001e+02
5.291978735958e+06	-1.409746583238e+02	-2.690731825786e+02
5.607169938205e+06	-1.424821251952e+02	-2.691252777197e+02
5.941133984965e+06	-1.439895998036e+02	-2.691744450022e+02
6.294988990222e+06	-1.454970813037e+02	-2.692208489242e+02
6.669919663030e+06	-1.470045689426e+02	-2.692646447503e+02
7.067181273927e+06	-1.485120620498e+02	-2.693059790282e+02
7.488103857590e+06	-1.500195600278e+02	-2.693449900776e+02
7.934096665797e+06	-1.515270623444e+02	-2.693818084505e+02
8.406652885618e+06	-1.530345685258e+02	-2.694165573672e+02
8.907354638610e+06	-1.545420781495e+02	-2.694493531268e+02
9.437878277775e+06	-1.560495908396e+02	-2.694803054959e+02
1.000000000000e+07	-1.575571062611e+02	-2.695095180746e+02
